City,Country,Year,Pop,Longitude,Latitude
Plovdiv,Bulgaria,1200,2e4,24.75,42.15
Plovdiv,Bulgaria,1300,2e4,24.75,42.15
Plovdiv,Bulgaria,1400,2e4,24.75,42.15
Plovdiv,Bulgaria,1500,29e3,24.75,42.15
Plovdiv,Bulgaria,1600,28e3,24.75,42.15
Plovdiv,Bulgaria,1700,27e3,24.75,42.15
Plovdiv,Bulgaria,1800,3e4,24.75,42.15
Plovdiv,Bulgaria,1900,42e3,24.75,42.15
Plovdiv,Bulgaria,2000,42e3,24.75,42.15
Plymouth,United Kingdom,1400,7256.0,-4.14305,50.375456
Plymouth,United Kingdom,1500,2500.0,-4.14305,50.375456
Plymouth,United Kingdom,1600,7e3,-4.14305,50.375456
Plymouth,United Kingdom,1700,8e3,-4.14305,50.375456
Plymouth,United Kingdom,1800,42e3,-4.14305,50.375456
Plymouth,United Kingdom,1900,179e3,-4.14305,50.375456
Plymouth,United Kingdom,2000,228e3,-4.14305,50.375456
Plzen,Czech Republic,1900,68e3,13.37362,49.73842500000001
Plzen,Czech Republic,2000,68e3,13.37362,49.73842500000001
Pochow,China,1800,31e3,115.77027779999999,33.8772222
Pochow,China,1900,6e4,115.77027779999999,33.8772222
Pochow,China,2000,8e4,115.77027779999999,33.8772222
Poitiers,France,1000,15e3,0.33332999999999996,46.583330000000004
Poitiers,France,1100,2e4,0.33332999999999996,46.583330000000004
Poitiers,France,1200,25e3,0.33332999999999996,46.583330000000004
Poitiers,France,1300,25e3,0.33332999999999996,46.583330000000004
Poitiers,France,1400,25e3,0.33332999999999996,46.583330000000004
Poitiers,France,1500,25e3,0.33332999999999996,46.583330000000004
Poitiers,France,1600,25e3,0.33332999999999996,46.583330000000004
Poitiers,France,1700,18e3,0.33332999999999996,46.583330000000004
Poitiers,France,1800,17172.0,0.33332999999999996,46.583330000000004
Poitiers,France,1900,31e3,0.33332999999999996,46.583330000000004
Poitiers,France,2000,31e3,0.33332999999999996,46.583330000000004
Poitiers,France,800,1e4,0.33332999999999996,46.583330000000004
Poitiers,France,900,1e4,0.33332999999999996,46.583330000000004
Polonnaruwa,Sri Lanka,1100,4e4,81.00273999999999,7.939650000000001
Polonnaruwa,Sri Lanka,1200,75e3,81.00273999999999,7.939650000000001
Polonnaruwa,Sri Lanka,1300,75e3,81.00273999999999,7.939650000000001
Polonnaruwa,Sri Lanka,1400,75e3,81.00273999999999,7.939650000000001
Polonnaruwa,Sri Lanka,1500,75e3,81.00273999999999,7.939650000000001
Polonnaruwa,Sri Lanka,1600,75e3,81.00273999999999,7.939650000000001
Polonnaruwa,Sri Lanka,1700,75e3,81.00273999999999,7.939650000000001
Polonnaruwa,Sri Lanka,1800,75e3,81.00273999999999,7.939650000000001
Polonnaruwa,Sri Lanka,1900,75e3,81.00273999999999,7.939650000000001
Polonnaruwa,Sri Lanka,2000,75e3,81.00273999999999,7.939650000000001
Poltava,Ukraine,1900,59e3,34.54073,49.59373000000001
Poltava,Ukraine,2000,59e3,34.54073,49.59373000000001
Pondicherry,India,1700,25e3,79.814472,11.91386
Pondicherry,India,1800,25e3,79.814472,11.91386
Pondicherry,India,1900,47e3,79.814472,11.91386
Pondicherry,India,2000,47e3,79.814472,11.91386
Porbandar,India,1800,3e4,69.60929,21.64219
Porbandar,India,1900,3e4,69.60929,21.64219
Porbandar,India,2000,3e4,69.60929,21.64219
Port Louis,Mauritius,1900,52e3,57.504104,-20.16194
Port Louis,Mauritius,2000,52e3,57.504104,-20.16194
Port Said,Egypt,1900,44e3,32.28412,31.256539999999998
Port Said,Egypt,2000,208e3,32.28412,31.256539999999998
Port-au-Prince,Haiti,1900,61e3,-72.335,18.539170000000002
Port-au-Prince,Haiti,2000,55e4,-72.335,18.539170000000002
Port-of-Spain,Trinidad and Tobago,1900,54e3,-61.519442,10.661702
Port-of-Spain,Trinidad and Tobago,2000,54e3,-61.519442,10.661702
Portland,United States of America,1900,56e3,-70.25532,43.661471
Portland,United States of America,1900,9e4,-122.67648199999998,45.523062
Portland,United States of America,2000,56e3,-70.25532,43.661471
Portland,United States of America,2000,1077e3,-122.67648199999998,45.523062
Porto Alegre,Brazil,1900,73e3,-51.230000000000004,-30.033060000000003
Porto Alegre,Brazil,2000,1322e3,-51.230000000000004,-30.0331
Portsmouth,United Kingdom,1800,4e4,-1.083383,50.81666099999999
Portsmouth,United Kingdom,1900,212e3,-1.083383,50.81666099999999
Portsmouth,United Kingdom,2000,291e3,-1.083383,50.81666099999999
Potosi,Bolivia,1600,105e3,-65.75306,-19.583609999999997
Potosi,Bolivia,1700,82e3,-65.75306,-19.583609999999997
Potosi,Bolivia,1800,15e3,-65.75306,-19.583609999999997
Potosi,Bolivia,1900,25600.0,-65.75306,-19.583609999999997
Potosi,Bolivia,2000,25600.0,-65.75306,-19.583609999999997
Potsdam,Germany,1800,19e3,13.065660000000001,52.39886
Potsdam,Germany,1900,59e3,13.065660000000001,52.39886
Potsdam,Germany,2000,59e3,13.065660000000001,52.39886
Poznan,Poland,1500,2e4,16.92993,52.40692
Poznan,Poland,1600,25e3,16.92993,52.40692
Poznan,Poland,1700,21e3,16.92993,52.40692
Poznan,Poland,1800,12376.0,16.92993,52.40692
Poznan,Poland,1900,117e3,16.92993,52.40692
Poznan,Poland,2000,565e3,16.92993,52.40692
Prague,Austria,1000,15e3,14.42076,50.08804
Prague,Czech Republic,1000,15e3,14.42076,50.08804
Prague,Austria,1100,15e3,14.42076,50.08804
Prague,Czech Republic,1100,15e3,14.42076,50.08804
Prague,Austria,1200,22e3,14.42076,50.08804
Prague,Czech Republic,1200,22e3,14.42076,50.08804
Prague,Austria,1300,4e4,14.42076,50.08804
Prague,Czech Republic,1300,4e4,14.42076,50.08804
Prague,Austria,1400,95e3,14.42076,50.08804
Prague,Czech Republic,1400,95e3,14.42076,50.08804
Prague,Austria,1500,7e4,14.42076,50.08804
Prague,Czech Republic,1500,7e4,14.42076,50.08804
Prague,Austria,1600,11e4,14.42076,50.08804
Prague,Czech Republic,1600,11e4,14.42076,50.08804
Prague,Austria,1700,48e3,14.42076,50.08804
Prague,Czech Republic,1700,48e3,14.42076,50.08804
Prague,Austria,1800,77403.0,14.42076,50.08804
Prague,Czech Republic,1800,77403.0,14.42076,50.08804
Prague,Austria,1900,474e3,14.42076,50.08804
Prague,Czech Republic,1900,474e3,14.42076,50.08804
Prague,Austria,2000,1193e3,14.42076,50.08804
Prague,Czech Republic,2000,1193e3,14.42076,50.08804
Prambanan,Indonesia,1000,6e4,110.49136900000002,-7.752022
Prambanan,Indonesia,1100,6e4,110.49136900000002,-7.752022
Prambanan,Indonesia,1200,6e4,110.49136900000002,-7.752022
Prambanan,Indonesia,1300,6e4,110.49136900000002,-7.752022
Prambanan,Indonesia,1400,6e4,110.49136900000002,-7.752022
Prambanan,Indonesia,1500,6e4,110.49136900000002,-7.752022
Prambanan,Indonesia,1600,6e4,110.49136900000002,-7.752022
Prambanan,Indonesia,1700,6e4,110.49136900000002,-7.752022
Prambanan,Indonesia,1800,6e4,110.49136900000002,-7.752022
Prambanan,Indonesia,1900,6e4,110.49136900000002,-7.752022
Prambanan,Indonesia,2000,6e4,110.49136900000002,-7.752022
Prambanan,Indonesia,800,6e4,110.49136900000002,-7.752022
Prambanan,Indonesia,900,6e4,110.49136900000002,-7.752022
Preslav,Bulgaria,1000,2e4,26.817967000000007,43.164542000000004
Preslav,Bulgaria,1100,2e4,26.817967000000007,43.164542000000004
Preslav,Bulgaria,1200,2e4,26.817967000000007,43.164542000000004
Preslav,Bulgaria,1300,2e4,26.817967000000007,43.164542000000004
Preslav,Bulgaria,1400,2e4,26.817967000000007,43.164542000000004
Preslav,Bulgaria,1500,2e4,26.817967000000007,43.164542000000004
Preslav,Bulgaria,1600,2e4,26.817967000000007,43.164542000000004
Preslav,Bulgaria,1700,2e4,26.817967000000007,43.164542000000004
Preslav,Bulgaria,1800,2e4,26.817967000000007,43.164542000000004
Preslav,Bulgaria,1900,2e4,26.817967000000007,43.164542000000004
Preslav,Bulgaria,2000,2e4,26.817967000000007,43.164542000000004
Preslav,Bulgaria,900,4e4,26.817967000000007,43.164542000000004
Preston,United Kingdom,1900,12e4,-2.7166699999999997,53.766670000000005
Preston,United Kingdom,2000,12e4,-2.7166699999999997,53.766670000000005
Pretoria,South Africa,2000,544e3,28.18783,-25.744860000000003
Prizren,Serbia,1600,18741.0,20.73972,42.21389
Prizren,Serbia,1700,17e3,20.73972,42.21389
Prizren,Serbia,1800,2e4,20.73972,42.21389
Prizren,Serbia,1900,3e4,20.73972,42.21389
Prizren,Serbia,2000,30285.0,20.73972,42.21389
Probolinggo,Indonesia,2000,1174e3,113.2167,-7.75
Prokopyevsk,Russian Federation,2000,205e3,86.71577199999999,53.883137
Providence,United States of America,1800,7614.0,-71.412833,41.823989
Providence,United States of America,1900,248e3,-71.412833,41.823989
Providence,United States of America,2000,898e3,-71.412833,41.823989
Provins,France,1200,2e4,3.3,48.55
Provins,France,1300,21e3,3.3,48.55
Provins,France,1400,3e3,3.3,48.55
Provins,France,1500,3e3,3.3,48.55
Provins,France,1600,3e3,3.3,48.55
Provins,France,1700,3e3,3.3,48.55
Provins,France,1800,3e3,3.3,48.55
Provins,France,1900,6198.0,3.3,48.55
Provins,France,2000,6198.0,3.3,48.55
Przemysl,Poland,1900,46e3,22.76728,49.78498
Przemysl,Poland,2000,46e3,22.76728,49.78498
Pskov,Russian Federation,1100,9e3,28.3496,57.813599999999994
Pskov,Russian Federation,1200,9e3,28.3496,57.813599999999994
Pskov,Russian Federation,1300,9e3,28.3496,57.813599999999994
Pskov,Russian Federation,1400,3e4,28.3496,57.813599999999994
Pskov,Russian Federation,1500,45e3,28.3496,57.813599999999994
Pskov,Russian Federation,1600,45e3,28.3496,57.813599999999994
Pskov,Russian Federation,1700,2660.0,28.3496,57.813599999999994
Pskov,Russian Federation,1800,7e3,28.3496,57.813599999999994
Pskov,Russian Federation,1900,3e4,28.3496,57.813599999999994
Pskov,Russian Federation,2000,3e4,28.3496,57.813599999999994
Puebla,Mexico,1600,25e3,-98.21780000000001,19.0514
Puebla,Mexico,1700,63e3,-98.21780000000001,19.0514
Puebla,Mexico,1800,65e3,-98.21780000000001,19.0514
Puebla,Mexico,1900,98e3,-98.21780000000001,19.0514
Puebla,Mexico,2000,1007e3,-98.18333299999999,19.033333
Puebla,Mexico,2000,211e3,-98.21780000000001,19.0514
Pula,Croatia,1900,45e3,13.850000000000001,44.86666699999999
Pula,Croatia,2000,45e3,13.850000000000001,44.86666699999999
Pundravardhana,India,1000,4e4,81.5,25.5
Pundravardhana,India,1100,4e4,81.5,25.5
Pundravardhana,India,1200,4e4,81.5,25.5
Pundravardhana,India,1300,4e4,81.5,25.5
Pundravardhana,India,1400,4e4,81.5,25.5
Pundravardhana,India,1500,4e4,81.5,25.5
Pundravardhana,India,1600,4e4,81.5,25.5
Pundravardhana,India,1700,4e4,81.5,25.5
Pundravardhana,India,1800,4e4,81.5,25.5
Pundravardhana,India,1900,4e4,81.5,25.5
Pundravardhana,India,2000,4e4,81.5,25.5
Pundravardhana,India,700,4e4,81.5,25.5
Pundravardhana,India,800,4e4,81.5,25.5
Pundravardhana,India,900,4e4,81.5,25.5
Pune,India,1700,25e3,73.85674399999999,18.520429999999998
Pune,India,1800,6e4,73.85674399999999,18.520429999999998
Pune,India,1900,154e3,73.85674399999999,18.520429999999998
Pune,India,2000,1567e3,73.85674399999999,18.520429999999998
Puri,India,1700,36e3,85.831389,19.810556000000002
Puri,India,1800,31e3,85.831389,19.810556000000002
Puri,India,1900,46e3,85.831389,19.810556000000002
Puri,India,2000,46e3,85.831389,19.810556000000002
Purnia,India,1800,22e3,87.47,25.779999999999998
Purnia,India,1900,22e3,87.47,25.779999999999998
Purnia,India,2000,22e3,87.47,25.779999999999998
Pyay,Myanmar,1000,1e5,95.22102900000002,18.82151
Pyay,Myanmar,1100,1e5,95.22102900000002,18.82151
Pyay,Myanmar,1200,1e5,95.22102900000002,18.82151
Pyay,Myanmar,1300,1e5,95.22102900000002,18.82151
Pyay,Myanmar,1400,1e5,95.22102900000002,18.82151
Pyay,Myanmar,1500,1e5,95.22102900000002,18.82151
Pyay,Myanmar,1600,1e5,95.22102900000002,18.82151
Pyay,Myanmar,1700,1e5,95.22102900000002,18.82151
Pyay,Myanmar,1800,3e4,95.22102900000002,18.82151
Pyay,Myanmar,1900,3e4,95.22102900000002,18.82151
Pyay,Myanmar,2000,3e4,95.22102900000002,18.82151
Pyay,Myanmar,600,1e5,95.22102900000002,18.82151
Pyay,Myanmar,700,1e5,95.22102900000002,18.82151
Pyay,Myanmar,800,1e5,95.22102900000002,18.82151
Pyay,Myanmar,900,1e5,95.22102900000002,18.82151
Pyongyang,Dem. People's Republic of Korea,-100,3e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,-1000,25e3,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,-200,3e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,-300,3e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,-400,3e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,-500,3e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,-600,3e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,-700,25e3,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,-800,25e3,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,-900,25e3,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,100,3e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,1000,5e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,1100,5e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,1200,5e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,1300,5e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,1400,5e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,1500,5e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,1600,5e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,1700,55e3,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,1800,68e3,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,1900,3e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,200,3e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,2000,2741e3,125.7543,39.03385
Pyongyang,Dem. People's Republic of Korea,2000,4e5,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,300,3e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,400,5e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,500,6e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,600,6e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,700,6e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,800,6e4,125.75432,39.03385
Pyongyang,Dem. People's Republic of Korea,900,6e4,125.75432,39.03385
Qatna,Syria,-100,2e4,36.865833,34.835
Qatna,Syria,-1000,2e4,36.865833,34.835
Qatna,Syria,-1100,2e4,36.865833,34.835
Qatna,Syria,-1200,2e4,36.865833,34.835
Qatna,Syria,-1300,2e4,36.865833,34.835
Qatna,Syria,-1400,2e4,36.865833,34.835
Qatna,Syria,-1500,2e4,36.865833,34.835
Qatna,Syria,-1600,2e4,36.865833,34.835
Qatna,Syria,-1700,2e4,36.865833,34.835
Qatna,Syria,-1800,2e4,36.865833,34.835
Qatna,Syria,-200,2e4,36.865833,34.835
Qatna,Syria,-300,2e4,36.865833,34.835
Qatna,Syria,-400,2e4,36.865833,34.835
Qatna,Syria,-500,2e4,36.865833,34.835
Qatna,Syria,-600,2e4,36.865833,34.835
Qatna,Syria,-700,2e4,36.865833,34.835
Qatna,Syria,-800,2e4,36.865833,34.835
Qatna,Syria,-900,2e4,36.865833,34.835
Qatna,Syria,100,2e4,36.865833,34.835
Qatna,Syria,1000,2e4,36.865833,34.835
Qatna,Syria,1100,2e4,36.865833,34.835
Qatna,Syria,1200,2e4,36.865833,34.835
Qatna,Syria,1300,2e4,36.865833,34.835
Qatna,Syria,1400,2e4,36.865833,34.835
Qatna,Syria,1500,2e4,36.865833,34.835
Qatna,Syria,1600,2e4,36.865833,34.835
Qatna,Syria,1700,2e4,36.865833,34.835
Qatna,Syria,1800,2e4,36.865833,34.835
Qatna,Syria,1900,2e4,36.865833,34.835
Qatna,Syria,200,2e4,36.865833,34.835
Qatna,Syria,2000,2e4,36.865833,34.835
Qatna,Syria,300,2e4,36.865833,34.835
Qatna,Syria,400,2e4,36.865833,34.835
Qatna,Syria,500,2e4,36.865833,34.835
Qatna,Syria,600,2e4,36.865833,34.835
Qatna,Syria,700,2e4,36.865833,34.835
Qatna,Syria,800,2e4,36.865833,34.835
Qatna,Syria,900,2e4,36.865833,34.835
Qazvin,Iran,1000,25e3,50.0041,36.26877000000001
Qazvin,Iran,1100,25e3,50.0041,36.26877000000001
Qazvin,Iran,1200,25e3,50.0041,36.26877000000001
Qazvin,Iran,1300,25e3,50.0041,36.26877000000001
Qazvin,Iran,1400,9e3,50.0041,36.26877000000001
Qazvin,Iran,1500,9e3,50.0041,36.26877000000001
Qazvin,Iran,1600,6e4,50.0041,36.26877000000001
Qazvin,Iran,1700,6e4,50.0041,36.26877000000001
Qazvin,Iran,1800,4e4,50.0041,36.26877000000001
Qazvin,Iran,1900,5e4,50.0041,36.26877000000001
Qazvin,Iran,2000,5e4,50.0041,36.26877000000001
Qidong,China,2000,1136e3,121.703,31.87
Qingdao,China,2000,2102e3,120.38264,36.067082
Qinzhou,China,2000,1006e3,108.6167,21.95
Qiqihar,China,1900,3e4,123.918186,47.354347999999995
Qiqihar,China,2000,1425e3,123.9167,47.349999999999994
Qiqihar,China,2000,854e3,123.918186,47.354347999999995
Qom,Iran,1200,5e4,50.8764,34.640100000000004
Qom,Iran,1300,5e4,50.8764,34.640100000000004
Qom,Iran,1400,5e4,50.8764,34.640100000000004
Qom,Iran,1500,5e4,50.8764,34.640100000000004
Qom,Iran,1600,5e4,50.8764,34.640100000000004
Qom,Iran,1700,5e4,50.8764,34.640100000000004
Qom,Iran,1800,5e4,50.8764,34.640100000000004
Qom,Iran,1900,5e4,50.8764,34.640100000000004
Qom,Iran,2000,5e4,50.8764,34.640100000000004
Quebec,Canada,1800,12e3,-71.21454000000001,46.812279999999994
Quebec,Canada,1900,76e3,-71.21454000000001,46.812279999999994
Quebec,Canada,2000,53e4,-71.21454000000001,46.812279999999994
Queimados,Brazil,2000,1388e3,-43.555,-22.7158
Quezon City,Philippines,2000,1989e3,121.0333,14.633299999999998
Qufu,China,-100,1e5,117.033333,35.6
Qufu,China,-200,18e4,117.033333,35.6
Qufu,China,-300,18e4,117.033333,35.6
Qufu,China,-400,1e5,117.033333,35.6
Qufu,China,-500,1e5,117.033333,35.6
Qufu,China,100,17e4,117.033333,35.6
Qufu,China,1000,17e4,117.033333,35.6
Qufu,China,1100,17e4,117.033333,35.6
Qufu,China,1200,17e4,117.033333,35.6
Qufu,China,1300,17e4,117.033333,35.6
Qufu,China,1400,17e4,117.033333,35.6
Qufu,China,1500,17e4,117.033333,35.6
Qufu,China,1600,17e4,117.033333,35.6
Qufu,China,1700,17e4,117.033333,35.6
Qufu,China,1800,17e4,117.033333,35.6
Qufu,China,1900,17e4,117.033333,35.6
Qufu,China,200,17e4,117.033333,35.6
Qufu,China,2000,17e4,117.033333,35.6
Qufu,China,300,17e4,117.033333,35.6
Qufu,China,400,17e4,117.033333,35.6
Qufu,China,500,17e4,117.033333,35.6
Qufu,China,600,17e4,117.033333,35.6
Qufu,China,700,17e4,117.033333,35.6
Qufu,China,800,17e4,117.033333,35.6
Qufu,China,900,17e4,117.033333,35.6
Quilon,India,1300,5e4,76.6,8.88
Quilon,India,1400,6e4,76.6,8.88
Quilon,India,1500,35e3,76.6,8.88
Quilon,India,1600,35e3,76.6,8.88
Quilon,India,1700,35e3,76.6,8.88
Quilon,India,1800,2e4,76.6,8.88
Quilon,India,1900,14366.0,76.6,8.88
Quilon,India,2000,14366.0,76.6,8.88
Quito,Ecuador,1300,3e4,-78.52495,-0.22985
Quito,Ecuador,1400,2e4,-78.52495,-0.22985
Quito,Ecuador,1500,3e4,-78.52495,-0.22985
Quito,Ecuador,1600,2e4,-78.52495,-0.22985
Quito,Ecuador,1700,3e4,-78.52495,-0.22985
Quito,Ecuador,1800,3e4,-78.52495,-0.22985
Quito,Ecuador,1900,5e4,-78.52495,-0.22985
Quito,Ecuador,2000,1615e3,-78.52495,-0.22985
Qum,Iran,1200,6e4,50.876388999999996,34.64
Qum,Iran,1300,6e4,50.876388999999996,34.64
Qum,Iran,1400,6e4,50.876388999999996,34.64
Qum,Iran,1500,6e4,50.876388999999996,34.64
Qum,Iran,1600,6e4,50.876388999999996,34.64
Qum,Iran,1700,37e3,50.876388999999996,34.64
Qum,Iran,1800,37e3,50.876388999999996,34.64
Qum,Iran,1900,22578.0,50.876388999999996,34.64
Qum,Iran,2000,22578.0,50.876388999999996,34.64
Rabat,Morocco,1200,5e4,-6.8325499999999995,34.01325
Rabat,Morocco,1300,4e4,-6.8325499999999995,34.01325
Rabat,Morocco,1400,4e4,-6.8325499999999995,34.01325
Rabat,Morocco,1500,4e4,-6.8325499999999995,34.01325
Rabat,Morocco,1600,4e4,-6.8325499999999995,34.01325
Rabat,Morocco,1700,5e4,-6.8325499999999995,34.01325
Rabat,Morocco,1800,43e3,-6.8325499999999995,34.01325
Rabat,Morocco,1900,4e4,-6.8325499999999995,34.01325
Rabat,Morocco,2000,122e4,-6.8325499999999995,34.01325
Rabba,Nigeria,1800,24e3,5.033333000000001,9.2
Rabba,Nigeria,1900,38e3,5.033333000000001,9.2
Rabba,Nigeria,2000,38e3,5.033333000000001,9.2
Radom,Poland,1900,31e3,21.14714,51.402530000000006
Radom,Poland,2000,31e3,21.14714,51.402530000000006
Raichur,India,2000,22165.0,77.354,16.2047
Raipur,India,1900,32e3,81.38,21.14
Raipur,India,2000,32e3,81.38,21.14
Rajagriha,India,-100,1e5,85.42,25.03
Rajagriha,India,-200,1e5,85.42,25.03
Rajagriha,India,-300,1e5,85.42,25.03
Rajagriha,India,-400,1e5,85.42,25.03
Rajagriha,India,-500,1e5,85.42,25.03
Rajagriha,India,100,1e5,85.42,25.03
Rajagriha,India,1000,1e5,85.42,25.03
Rajagriha,India,1100,1e5,85.42,25.03
Rajagriha,India,1200,1e5,85.42,25.03
Rajagriha,India,1300,1e5,85.42,25.03
Rajagriha,India,1400,1e5,85.42,25.03
Rajagriha,India,1500,1e5,85.42,25.03
Rajagriha,India,1600,1e5,85.42,25.03
Rajagriha,India,1700,1e5,85.42,25.03
Rajagriha,India,1800,1e5,85.42,25.03
Rajagriha,India,1900,1e5,85.42,25.03
Rajagriha,India,200,1e5,85.42,25.03
Rajagriha,India,2000,1e5,85.42,25.03
Rajagriha,India,300,1e5,85.42,25.03
Rajagriha,India,400,1e5,85.42,25.03
Rajagriha,India,500,1e5,85.42,25.03
Rajagriha,India,600,1e5,85.42,25.03
Rajagriha,India,700,1e5,85.42,25.03
Rajagriha,India,800,1e5,85.42,25.03
Rajagriha,India,900,1e5,85.42,25.03
Rajahmundry,India,1000,3e4,81.77784,17.00517
Rajahmundry,India,1100,3e4,81.77784,17.00517
Rajahmundry,India,1200,3e4,81.77784,17.00517
Rajahmundry,India,1300,3e4,81.77784,17.00517
Rajahmundry,India,1400,3e4,81.77784,17.00517
Rajahmundry,India,1500,3e4,81.77784,17.00517
Rajahmundry,India,1600,3e4,81.77784,17.00517
Rajahmundry,India,1700,3e4,81.77784,17.00517
Rajahmundry,India,1800,3e4,81.77784,17.00517
Rajahmundry,India,1900,35e3,81.77784,17.00517
Rajahmundry,India,2000,35e3,81.77784,17.00517
Rajkot,India,1900,35e3,70.79322000000002,22.29161
Rajkot,India,2000,35e3,70.79322000000002,22.29161
Rajmahal,India,1600,8e4,87.83048,25.05303
Rajmahal,India,1700,1e5,87.83048,25.05303
Rajmahal,India,1800,25e3,87.83048,25.05303
Rajmahal,India,1900,25e3,87.83048,25.05303
Rajmahal,India,2000,2047.0,87.83048,25.05303
Rakhigarhi,India,-100,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-1000,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-1100,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-1200,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-1300,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-1400,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-1500,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-1600,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-1700,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-1800,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-1900,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-200,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-2000,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-2100,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-2200,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-2300,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-300,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-400,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-500,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-600,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-700,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-800,1e4,76.113056,29.288610999999996
Rakhigarhi,India,-900,1e4,76.113056,29.288610999999996
Rakhigarhi,India,100,1e4,76.113056,29.288610999999996
Rakhigarhi,India,1000,1e4,76.113056,29.288610999999996
Rakhigarhi,India,1100,1e4,76.113056,29.288610999999996
Rakhigarhi,India,1200,1e4,76.113056,29.288610999999996
Rakhigarhi,India,1300,1e4,76.113056,29.288610999999996
Rakhigarhi,India,1400,1e4,76.113056,29.288610999999996
Rakhigarhi,India,1500,1e4,76.113056,29.288610999999996
Rakhigarhi,India,1600,1e4,76.113056,29.288610999999996
Rakhigarhi,India,1700,1e4,76.113056,29.288610999999996
Rakhigarhi,India,1800,1e4,76.113056,29.288610999999996
Rakhigarhi,India,1900,1e4,76.113056,29.288610999999996
Rakhigarhi,India,200,1e4,76.113056,29.288610999999996
Rakhigarhi,India,2000,1e4,76.113056,29.288610999999996
Rakhigarhi,India,300,1e4,76.113056,29.288610999999996
Rakhigarhi,India,400,1e4,76.113056,29.288610999999996
Rakhigarhi,India,500,1e4,76.113056,29.288610999999996
Rakhigarhi,India,600,1e4,76.113056,29.288610999999996
Rakhigarhi,India,700,1e4,76.113056,29.288610999999996
Rakhigarhi,India,800,1e4,76.113056,29.288610999999996
Rakhigarhi,India,900,1e4,76.113056,29.288610999999996
Rampur,India,1800,41e3,79.024952,28.789303999999998
Rampur,India,1900,78e3,79.024952,28.789303999999998
Rampur,India,2000,78e3,79.024952,28.789303999999998
Rangpur,India,1800,18e3,89.25166000000002,25.746639999999996
Rangpur,India,1900,14845.0,89.25166000000002,25.746639999999996
Rangpur,India,2000,14845.0,89.25166000000002,25.746639999999996
Ratlam,India,1900,35e3,75.04032000000001,23.33033
Ratlam,India,2000,35e3,75.04032000000001,23.33033
Ravenna,Italy,1900,34e3,12.201109999999998,44.4175
Ravenna,Italy,2000,34e3,12.201109999999998,44.4175
Rawalpindi,Pakistan,1900,86e3,73.06790000000001,33.6007
Rawalpindi,Pakistan,2000,1409e3,73.06790000000001,33.6007
Rawtenstall,United Kingdom,1900,3e4,-2.2844200000000003,53.70076
